provincia_id,provincia_nombre,causa_id,caso_id_ministerio_publico,circunscripcion_id,circunscripcion_descripcion,unidad_id,unidad_descripcion,caso_fecha_inicio,causa_fecha_hecho,delito_codigo,delito_descripcion,delito_tentativa,delito_estadistico,fecha_envio
18,Corrientes,PEX-206980/19,PEX-206980/19,1,Corrientes capital,1FI104,FISC. DE INST. NRO. 4,2019-07-12,2019-07-12,DENUNCIA,Denuncia,NO,Sin informar,2019-11-22
18,Corrientes,PEX-206982/19,PEX-206982/19,1,Corrientes capital,1FI104,FISC. DE INST. NRO. 4,2019-07-12,2019-07-12,OFICIO,Oficio,NO,Sin clasificar,2019-11-22
18,Corrientes,PEX-206983/19,PEX-206983/19,1,Corrientes capital,1MC103,JUZG. DE MEN. NRO. 3 - CORREC.,2019-07-12,2019-07-11,CP.167.0.00.02.00,Robo en poblado y en banda,NO,Robo,2019-11-22
18,Corrientes,PEX-206983/19,PEX-206983/19,1,Corrientes capital,1MC103,JUZG. DE MEN. NRO. 3 - CORREC.,2019-07-12,2019-07-11,OFICIO,Oficio,NO,Sin clasificar,2019-11-22
18,Corrientes,PEX-206984/19,PEX-206984/19,1,Corrientes capital,1FM101,FISC. CORREC. Y MEN. NRO. 1,2019-07-12,2019-07-12,OFICIO,Oficio,NO,Sin clasificar,2019-11-22
18,Corrientes,PEX-206985/19,PEX-206985/19,1,Corrientes capital,1PI101,JUZG. DE INST. NRO. 1,2019-07-12,2019-07-12,CP.164.0.00.00.00,Robo simple,NO,Robo,2019-11-22
18,Corrientes,PEX-206987/19,PEX-206987/19,1,Corrientes capital,1FI104,FISC. DE INST. NRO. 4,2019-07-12,2019-07-12,OFICIO,Oficio,NO,Sin clasificar,2019-11-22
18,Corrientes,PEX-206988/19,PEX-206988/19,1,Corrientes capital,1FI104,FISC. DE INST. NRO. 4,2019-07-15,2019-07-15,DENUNCIA,Denuncia,NO,Sin informar,2019-11-22
18,Corrientes,PEX-206989/19,PEX-206989/19,1,Corrientes capital,1FI104,FISC. DE INST. NRO. 4,2019-07-15,2019-07-15,DENUNCIA,Denuncia,NO,Sin informar,2019-11-22
18,Corrientes,PEX-206990/19,PEX-206990/19,1,Corrientes capital,1PI101,JUZG. DE INST. NRO. 1,2019-07-12,2019-07-12,MUERTE DUDOSA,Muerte dudosa,NO,Sin clasificar,2019-11-22
18,Corrientes,PEX-206991/19,PEX-206991/19,1,Corrientes capital,1FI104,FISC. DE INST. NRO. 4,2019-07-15,2019-07-15,DENUNCIA,Denuncia,NO,Sin informar,2019-11-22
18,Corrientes,PEX-206992/19,PEX-206992/19,1,Corrientes capital,1PI101,JUZG. DE INST. NRO. 1,2019-07-14,2019-07-14,CP.095.0.00.00.02,Lesiones graves o gravísimas en riña,NO,Lesiones dolosas,2019-11-22
18,Corrientes,PEX-206993/19,PEX-206993/19,1,Corrientes capital,1PI101,JUZG. DE INST. NRO. 1,2019-07-15,2019-07-14,CP.164.0.00.00.00,Robo simple,NO,Robo,2019-11-22
18,Corrientes,PEX-206994/19,PEX-206994/19,1,Corrientes capital,1PR101,JUZG. EN LO CORRECCIONAL NRO. 1,2019-07-15,2019-07-11,CP.183.0.01.00.00,Daños de una cosa mueble o inmueble o un animal,NO,Daños,2019-11-22
18,Corrientes,PEX-206996/19,PEX-206996/19,1,Corrientes capital,1FI104,FISC. DE INST. NRO. 4,2019-07-15,2019-07-15,DENUNCIA,Denuncia,NO,Sin informar,2019-11-22
18,Corrientes,PEX-206999/19,PEX-206999/19,1,Corrientes capital,1MC101,JUZG. DE MEN. NRO. 1 - CORREC.,2019-07-17,2019-07-12,CP.164.0.00.00.00,Robo simple,NO,Robo,2019-11-22
18,Corrientes,PEX-207000/19,PEX-207000/19,1,Corrientes capital,1MC102,JUZG. DE MEN. NRO. 2 - CORREC.,2019-07-17,2019-07-16,CP.164.0.00.00.00,Robo simple,SI,Robo,2019-11-22
18,Corrientes,PEX-207001/19,PEX-207001/19,1,Corrientes capital,1MC102,JUZG. DE MEN. NRO. 2 - CORREC.,2019-07-17,2019-07-17,SEGUIMIENTO TUTELAR,Seguimiento tutelar,NO,Sin clasificar,2019-11-22
18,Corrientes,PEX-207002/19,PEX-207002/19,1,Corrientes capital,1PI101,JUZG. DE INST. NRO. 1,2019-07-17,2019-07-13,MUERTE DUDOSA,Muerte dudosa,NO,Sin clasificar,2019-11-22
18,Corrientes,PEX-207004/19,PEX-207004/19,1,Corrientes capital,1MC101,JUZG. DE MEN. NRO. 1 - CORREC.,2019-07-17,2019-07-14,CP.089.0.00.00.00,Lesiones leves,NO,Lesiones dolosas,2019-11-22
18,Corrientes,PEX-207005/19,PEX-207005/19,1,Corrientes capital,1PR101,JUZG. EN LO CORRECCIONAL NRO. 1,2019-07-17,2019-05-01,CP.092.0.00.01.01,Lesiones leves agravadas por el vínculo,NO,Lesiones dolosas,2019-11-22
18,Corrientes,PEX-207006/19,PEX-207006/19,1,Corrientes capital,1PI101,JUZG. DE INST. NRO. 1,2019-07-17,2019-07-13,ABUSO DESHONESTO AGRAVADO POR EL VINCULO,Abuso deshonesto agravado por el vinculo,NO,Sin clasificar,2019-11-22
18,Corrientes,PEX-207009/19,PEX-207009/19,1,Corrientes capital,1PR101,JUZG. EN LO CORRECCIONAL NRO. 1,2019-07-17,2019-07-11,CP.092.0.00.01.01,Lesiones leves agravadas por el vínculo,NO,Lesiones dolosas,2019-11-22
18,Corrientes,PEX-207009/19,PEX-207009/19,1,Corrientes capital,1PR101,JUZG. EN LO CORRECCIONAL NRO. 1,2019-07-17,2019-07-11,CP.141.0.00.00.00,Privación ilegal de la libertad,NO,Sin clasificar,2019-11-22
18,Corrientes,PEX-207009/19,PEX-207009/19,1,Corrientes capital,1PR101,JUZG. EN LO CORRECCIONAL NRO. 1,2019-07-17,2019-07-11,CP.239.0.00.00.00,Resistencia o desobediencia a un funcionario público,NO,Resistencia o desobediencia a un funcionario público,2019-11-22
18,Corrientes,PEX-207010/19,PEX-207010/19,1,Corrientes capital,1PI101,JUZG. DE INST. NRO. 1,2019-07-17,2019-07-10,CP.237.0.00.00.00,Atentado contra la autoridad,NO,Sin clasificar,2019-11-22
18,Corrientes,PEX-207013/19,PEX-207013/19,1,Corrientes capital,1PR101,JUZG. EN LO CORRECCIONAL NRO. 1,2019-07-17,2019-07-10,CP.239.0.00.00.00,Resistencia o desobediencia a un funcionario público,NO,Resistencia o desobediencia a un funcionario público,2019-11-22
18,Corrientes,PEX-207014/19,PEX-207014/19,1,Corrientes capital,1PI101,JUZG. DE INST. NRO. 1,2019-07-17,2019-07-10,CP.167.3.00.00.00,Abigeato,NO,Abigeato,2019-11-22
18,Corrientes,PEX-207015/19,PEX-207015/19,1,Corrientes capital,1MC101,JUZG. DE MEN. NRO. 1 - CORREC.,2019-07-18,2019-07-12,CP.164.0.00.00.00,Robo simple,NO,Robo,2019-11-22
18,Corrientes,PEX-207016/19,PEX-207016/19,1,Corrientes capital,1PI101,JUZG. DE INST. NRO. 1,2019-07-14,2019-07-13,CP.168.0.00.00.00,Extorsión,NO,Sin clasificar,2019-11-22
18,Corrientes,PEX-207017/19,PEX-207017/19,1,Corrientes capital,1PI102,JUZG. DE INST. NRO. 2,2019-07-17,2019-07-17,CP.164.0.00.00.00,Robo simple,NO,Robo,2019-11-22
18,Corrientes,PEX-207018/19,PEX-207018/19,1,Corrientes capital,1PI102,JUZG. DE INST. NRO. 2,2019-07-16,2019-07-16,CP.172.0.00.00.00,Estafa,NO,Estafa y otras defraudaciones,2019-11-22
18,Corrientes,PEX-207019/19,PEX-207019/19,1,Corrientes capital,1PI101,JUZG. DE INST. NRO. 1,2019-07-14,2019-07-14,CP.164.0.00.00.00,Robo simple,NO,Robo,2019-11-22
18,Corrientes,PEX-207021/19,PEX-207021/19,1,Corrientes capital,1PR101,JUZG. EN LO CORRECCIONAL NRO. 1,2019-07-15,2019-07-13,CP.149.2.01.00.01,Amenazas,NO,Amenazas,2019-11-22
18,Corrientes,PEX-207021/19,PEX-207021/19,1,Corrientes capital,1PR101,JUZG. EN LO CORRECCIONAL NRO. 1,2019-07-15,2019-07-13,CP.239.0.00.00.00,Resistencia o desobediencia a un funcionario público,NO,Resistencia o desobediencia a un funcionario público,2019-11-22
18,Corrientes,PEX-207022/19,PEX-207022/19,1,Corrientes capital,1PI101,JUZG. DE INST. NRO. 1,2019-07-13,2019-07-12,CP.164.0.00.00.00,Robo simple,NO,Robo,2019-11-22
18,Corrientes,PEX-207023/19,PEX-207023/19,1,Corrientes capital,1PI106,JUZG. DE INST. NRO. 6,2019-07-01,2019-06-29,CP.172.0.00.00.00,Estafa,NO,Estafa y otras defraudaciones,2019-11-22
18,Corrientes,PEX-207024/19,PEX-207024/19,1,Corrientes capital,1PI101,JUZG. DE INST. NRO. 1,2019-07-14,2019-07-14,CP.164.0.00.00.00,Robo simple,NO,Robo,2019-11-22
18,Corrientes,PEX-207025/19,PEX-207025/19,1,Corrientes capital,1PI101,JUZG. DE INST. NRO. 1,2019-07-10,2019-07-10,CP.164.0.00.00.00,Robo simple,NO,Robo,2019-11-22
18,Corrientes,PEX-207026/19,PEX-207026/19,1,Corrientes capital,1FM101,FISC. CORREC. Y MEN. NRO. 1,2019-07-19,2019-07-11,DENUNCIA,Denuncia,NO,Sin informar,2019-11-22
18,Corrientes,PEX-207027/19,PEX-207027/19,1,Corrientes capital,1PI101,JUZG. DE INST. NRO. 1,2019-07-19,2019-07-12,CP.164.0.00.00.00,Robo simple,NO,Robo,2019-11-22
18,Corrientes,PEX-207028/19,PEX-207028/19,1,Corrientes capital,1PR101,JUZG. EN LO CORRECCIONAL NRO. 1,2019-07-19,2019-07-12,CP.089.0.00.00.00,Lesiones leves,NO,Lesiones dolosas,2019-11-22
18,Corrientes,PEX-207029/19,PEX-207029/19,1,Corrientes capital,1PI102,JUZG. DE INST. NRO. 2,2019-07-19,2019-07-19,HABEAS CORPUS,Habeas corpus,NO,Sin clasificar,2019-11-22
18,Corrientes,PEX-207030/19,PEX-207030/19,1,Corrientes capital,1PI102,JUZG. DE INST. NRO. 2,2019-07-19,2019-07-17,CP.164.0.00.00.00,Robo simple,NO,Robo,2019-11-22
18,Corrientes,PEX-207031/19,PEX-207031/19,1,Corrientes capital,1PI101,JUZG. DE INST. NRO. 1,2019-07-13,2019-07-13,CP.164.0.00.00.00,Robo simple,NO,Robo,2019-11-22
18,Corrientes,PEX-207032/19,PEX-207032/19,1,Corrientes capital,1PI101,JUZG. DE INST. NRO. 1,2019-07-19,2019-07-13,CP.166.0.01.02.00,Robo con arma o en despoblado y en banda,NO,Robo,2019-11-22
18,Corrientes,PEX-207033/19,PEX-207033/19,1,Corrientes capital,1PI101,JUZG. DE INST. NRO. 1,2019-07-07,2019-07-07,CP.164.0.00.00.00,Robo simple,NO,Robo,2019-11-22
18,Corrientes,PEX-207034/19,PEX-207034/19,1,Corrientes capital,1MC101,JUZG. DE MEN. NRO. 1 - CORREC.,2019-07-22,2017-04-09,SEGUIMIENTO TUTELAR,Seguimiento tutelar,NO,Sin clasificar,2019-11-22
18,Corrientes,PEX-207035/19,PEX-207035/19,1,Corrientes capital,1PI102,JUZG. DE INST. NRO. 2,2019-07-22,2019-07-22,CP.172.0.00.00.00,Estafa,NO,Estafa y otras defraudaciones,2019-11-22
18,Corrientes,PEX-207037/19,PEX-207037/19,1,Corrientes capital,1PI102,JUZG. DE INST. NRO. 2,2019-07-22,2019-07-20,CP.172.0.00.00.00,Estafa,NO,Estafa y otras defraudaciones,2019-11-22
18,Corrientes,PEX-207038/19,PEX-207038/19,1,Corrientes capital,1PR101,JUZG. EN LO CORRECCIONAL NRO. 1,2019-07-14,2019-07-14,CP.089.0.00.00.00,Lesiones leves,NO,Lesiones dolosas,2019-11-22
18,Corrientes,PEX-207039/19,PEX-207039/19,1,Corrientes capital,1PI102,JUZG. DE INST. NRO. 2,2019-07-22,2019-07-20,CP.079.0.00.00.00,Homicidio simple,NO,Homicidio doloso,2019-11-22
18,Corrientes,PEX-207040/19,PEX-207040/19,1,Corrientes capital,1PI102,JUZG. DE INST. NRO. 2,2019-07-22,2019-07-20,CP.149.2.01.00.02,Amenazas agravadas,NO,Amenazas,2019-11-22
18,Corrientes,PEX-207040/19,PEX-207040/19,1,Corrientes capital,1PI102,JUZG. DE INST. NRO. 2,2019-07-22,2019-07-20,CP.150.0.00.00.00,Violación de domicilio,NO,Violación de domicilio,2019-11-22
18,Corrientes,PEX-207040/19,PEX-207040/19,1,Corrientes capital,1PI102,JUZG. DE INST. NRO. 2,2019-07-22,2019-07-20,CP.189.2.00.02.02,Tenencia ilegal de arma de guerra,NO,Sin clasificar,2019-11-22
18,Corrientes,PEX-207042/19,PEX-207042/19,1,Corrientes capital,1FM101,FISC. CORREC. Y MEN. NRO. 1,2019-07-22,2019-07-22,DENUNCIA,Denuncia,NO,Sin informar,2019-11-22
18,Corrientes,PEX-207043/19,PEX-207043/19,1,Corrientes capital,1PI101,JUZG. DE INST. NRO. 1,2019-07-22,2019-07-14,CP.164.0.00.00.00,Robo simple,NO,Robo,2019-11-22
18,Corrientes,PEX-207044/19,PEX-207044/19,1,Corrientes capital,1PR101,JUZG. EN LO CORRECCIONAL NRO. 1,2019-07-18,2019-07-18,CP.162.0.00.00.00,Hurto simple,SI,Hurto,2019-11-22
18,Corrientes,PEX-207046/19,PEX-207046/19,1,Corrientes capital,1PR101,JUZG. EN LO CORRECCIONAL NRO. 1,2019-07-12,2019-07-12,CP.089.0.00.00.00,Lesiones leves,NO,Lesiones dolosas,2019-11-22
18,Corrientes,PEX-207046/19,PEX-207046/19,1,Corrientes capital,1PR101,JUZG. EN LO CORRECCIONAL NRO. 1,2019-07-12,2019-07-12,CP.141.0.00.00.00,Privación ilegal de la libertad,NO,Sin clasificar,2019-11-22
18,Corrientes,PEX-207046/19,PEX-207046/19,1,Corrientes capital,1PR101,JUZG. EN LO CORRECCIONAL NRO. 1,2019-07-12,2019-07-12,CP.239.0.00.00.00,Resistencia o desobediencia a un funcionario público,NO,Resistencia o desobediencia a un funcionario público,2019-11-22
18,Corrientes,PEX-207047/19,PEX-207047/19,1,Corrientes capital,1PR101,JUZG. EN LO CORRECCIONAL NRO. 1,2019-07-22,2019-07-19,CP.162.0.00.00.00,Hurto simple,NO,Hurto,2019-11-22
18,Corrientes,PEX-207048/19,PEX-207048/19,1,Corrientes capital,1PR101,JUZG. EN LO CORRECCIONAL NRO. 1,2019-07-17,2019-07-17,DENUNCIA,Denuncia,NO,Sin informar,2019-11-22
18,Corrientes,PEX-207049/19,PEX-207049/19,1,Corrientes capital,1PI102,JUZG. DE INST. NRO. 2,2019-07-22,2019-07-18,CP.189.2.00.00.00,Tenencia y portación de armas y explosivos,NO,Sin clasificar,2019-11-22
18,Corrientes,PEX-207051/19,PEX-207051/19,1,Corrientes capital,1PR101,JUZG. EN LO CORRECCIONAL NRO. 1,2019-07-23,2019-07-15,CP.092.0.00.00.01,Lesiones leves agravadas,NO,Lesiones dolosas,2019-11-22
18,Corrientes,PEX-207052/19,PEX-207052/19,1,Corrientes capital,1PI102,JUZG. DE INST. NRO. 2,2019-07-23,2019-07-22,HABEAS CORPUS,Habeas corpus,NO,Sin clasificar,2019-11-22
18,Corrientes,PEX-207053/19,PEX-207053/19,1,Corrientes capital,1PR101,JUZG. EN LO CORRECCIONAL NRO. 1,2019-07-23,2019-07-22,CP.104.0.00.00.00,Abuso de arma,NO,Abuso de arma,2019-11-22
18,Corrientes,PEX-207053/19,PEX-207053/19,1,Corrientes capital,1PR101,JUZG. EN LO CORRECCIONAL NRO. 1,2019-07-23,2019-07-22,CP.189.2.00.02.02,Tenencia ilegal de arma de guerra,NO,Sin clasificar,2019-11-22
18,Corrientes,PEX-207054/19,PEX-207054/19,1,Corrientes capital,1PI101,JUZG. DE INST. NRO. 1,2019-07-23,2019-07-09,CP.119.0.01.00.00,Abuso sexual,NO,Abuso sexual,2019-11-22
18,Corrientes,PEX-207055/19,PEX-207055/19,1,Corrientes capital,1PI102,JUZG. DE INST. NRO. 2,2019-07-23,2019-07-17,DENUNCIA,Denuncia,NO,Sin informar,2019-11-22
18,Corrientes,PEX-207056/19,PEX-207056/19,1,Corrientes capital,1PI101,JUZG. DE INST. NRO. 1,2019-07-23,2019-07-15,CP.119.0.01.00.00,Abuso sexual,NO,Abuso sexual,2019-11-22
18,Corrientes,PEX-207057/19,PEX-207057/19,1,Corrientes capital,1PI102,JUZG. DE INST. NRO. 2,2019-07-23,2019-07-21,CP.164.0.00.00.00,Robo simple,NO,Robo,2019-11-22
18,Corrientes,PEX-207058/19,PEX-207058/19,1,Corrientes capital,1PI102,JUZG. DE INST. NRO. 2,2019-07-23,2019-07-23,HABEAS CORPUS,Habeas corpus,NO,Sin clasificar,2019-11-22
18,Corrientes,PEX-207059/19,PEX-207059/19,1,Corrientes capital,1FM101,FISC. CORREC. Y MEN. NRO. 1,2019-07-23,2019-07-23,DENUNCIA,Denuncia,NO,Sin informar,2019-11-22
18,Corrientes,PEX-207060/19,PEX-207060/19,1,Corrientes capital,1PI102,JUZG. DE INST. NRO. 2,2019-07-23,2001-07-22,CP.142.3.00.00.00,Desaparición forzada de personas,NO,Sin clasificar,2019-11-22
18,Corrientes,PEX-207061/19,PEX-207061/19,1,Corrientes capital,1PI101,JUZG. DE INST. NRO. 1,2019-07-23,2019-07-08,CP.119.0.01.00.00,Abuso sexual,NO,Abuso sexual,2019-11-22
18,Corrientes,PEX-207062/19,PEX-207062/19,1,Corrientes capital,1PI101,JUZG. DE INST. NRO. 1,2019-07-23,2019-07-15,CP.167.0.00.01.00,Robo en despoblado,NO,Robo,2019-11-22
18,Corrientes,PEX-207065/19,PEX-207065/19,1,Corrientes capital,1PR101,JUZG. EN LO CORRECCIONAL NRO. 1,2019-07-23,2019-07-22,CP.089.0.00.00.00,Lesiones leves,NO,Lesiones dolosas,2019-11-22
18,Corrientes,PEX-207065/19,PEX-207065/19,1,Corrientes capital,1PR101,JUZG. EN LO CORRECCIONAL NRO. 1,2019-07-23,2019-07-22,CP.149.2.01.00.01,Amenazas,NO,Amenazas,2019-11-22
18,Corrientes,PEX-207066/19,PEX-207066/19,1,Corrientes capital,1PI102,JUZG. DE INST. NRO. 2,2019-07-24,2019-07-17,CP.172.0.00.00.00,Estafa,NO,Estafa y otras defraudaciones,2019-11-22
18,Corrientes,PEX-207067/19,PEX-207067/19,1,Corrientes capital,1PI102,JUZG. DE INST. NRO. 2,2019-07-24,2019-07-16,CP.172.0.00.00.00,Estafa,NO,Estafa y otras defraudaciones,2019-11-22
18,Corrientes,PEX-207068/19,PEX-207068/19,1,Corrientes capital,1PR101,JUZG. EN LO CORRECCIONAL NRO. 1,2019-07-16,2019-07-15,CP.089.0.00.00.00,Lesiones leves,NO,Lesiones dolosas,2019-11-22
18,Corrientes,PEX-207069/19,PEX-207069/19,1,Corrientes capital,1PR101,JUZG. EN LO CORRECCIONAL NRO. 1,2019-07-24,2019-07-19,CP.149.2.01.00.01,Amenazas,NO,Amenazas,2019-11-22
18,Corrientes,PEX-207070/19,PEX-207070/19,1,Corrientes capital,1MC102,JUZG. DE MEN. NRO. 2 - CORREC.,2019-07-24,2019-07-23,CP.183.0.01.00.00,Daños de una cosa mueble o inmueble o un animal,NO,Daños,2019-11-22
18,Corrientes,PEX-207071/19,PEX-207071/19,1,Corrientes capital,1MC102,JUZG. DE MEN. NRO. 2 - CORREC.,2019-07-24,2019-07-23,CP.280.0.00.00.00,Evasión,NO,Evasión,2019-11-22
18,Corrientes,PEX-207072/19,PEX-207072/19,1,Corrientes capital,1FM102,FISC. CORREC. Y MEN. NRO. 2,2019-07-24,2019-07-24,DENUNCIA,Denuncia,NO,Sin informar,2019-11-22
18,Corrientes,PEX-207073/19,PEX-207073/19,1,Corrientes capital,1PI102,JUZG. DE INST. NRO. 2,2019-07-24,2019-07-22,CP.163.0.00.01.00,"Hurto de productos separados del suelo o de máquinas, instrumentos de trabajo, etc.",NO,Hurto,2019-11-22
18,Corrientes,PEX-207074/19,PEX-207074/19,1,Corrientes capital,1PR101,JUZG. EN LO CORRECCIONAL NRO. 1,2019-07-24,2019-07-15,CP.184.0.00.01.00,Daño con el fin de impedir el libre ejercicio de la autoridad o en venganza de sus determinaciones,NO,Daños,2019-11-22
18,Corrientes,PEX-207079/19,PEX-207079/19,1,Corrientes capital,1PR101,JUZG. EN LO CORRECCIONAL NRO. 1,2019-07-25,2019-07-24,INFRACCION A LA LEY 14346,Infraccion a la Ley 14346,NO,Sin clasificar,2019-11-22
18,Corrientes,PEX-207082/19,PEX-207082/19,1,Corrientes capital,1PR101,JUZG. EN LO CORRECCIONAL NRO. 1,2019-07-25,2019-07-24,CP.150.0.00.00.00,Violación de domicilio,NO,Violación de domicilio,2019-11-22
18,Corrientes,PEX-207083/19,PEX-207083/19,1,Corrientes capital,1PI102,JUZG. DE INST. NRO. 2,2019-07-25,2019-07-24,MUERTE DUDOSA,Muerte dudosa,NO,Sin clasificar,2019-11-22
18,Corrientes,PEX-207084/19,PEX-207084/19,1,Corrientes capital,1PI101,JUZG. DE INST. NRO. 1,2019-07-25,2019-07-11,CP.080.0.02.00.00,Homicidio agravado,SI,Homicidio doloso,2019-11-22
18,Corrientes,PEX-207086/19,PEX-207086/19,1,Corrientes capital,1PR101,JUZG. EN LO CORRECCIONAL NRO. 1,2019-07-25,2019-07-25,CP.104.0.00.00.00,Abuso de arma,NO,Abuso de arma,2019-11-22
18,Corrientes,PEX-207088/19,PEX-207088/19,1,Corrientes capital,1PI102,JUZG. DE INST. NRO. 2,2019-07-26,2019-07-18,CP.164.0.00.00.00,Robo simple,SI,Robo,2019-11-22
18,Corrientes,PEX-207089/19,PEX-207089/19,1,Corrientes capital,1PR101,JUZG. EN LO CORRECCIONAL NRO. 1,2019-07-26,2019-07-25,CP.162.0.00.00.00,Hurto simple,NO,Hurto,2019-11-22
18,Corrientes,PEX-207090/19,PEX-207090/19,1,Corrientes capital,1PI102,JUZG. DE INST. NRO. 2,2019-07-26,2019-07-22,CP.172.0.00.00.00,Estafa,NO,Estafa y otras defraudaciones,2019-11-22
18,Corrientes,PEX-207091/19,PEX-207091/19,1,Corrientes capital,1MC102,JUZG. DE MEN. NRO. 2 - CORREC.,2019-07-26,2019-07-26,CP.164.0.00.00.00,Robo simple,NO,Robo,2019-11-22
18,Corrientes,PEX-207092/19,PEX-207092/19,1,Corrientes capital,1PI102,JUZG. DE INST. NRO. 2,2019-07-26,2019-07-24,CP.167.0.00.01.00,Robo en despoblado,NO,Robo,2019-11-22
18,Corrientes,PEX-207093/19,PEX-207093/19,1,Corrientes capital,1MC102,JUZG. DE MEN. NRO. 2 - CORREC.,2019-07-26,2019-07-26,SEGUIMIENTO TUTELAR,Seguimiento tutelar,NO,Sin clasificar,2019-11-22
18,Corrientes,PEX-207094/19,PEX-207094/19,1,Corrientes capital,1MC102,JUZG. DE MEN. NRO. 2 - CORREC.,2019-07-26,2019-07-26,SEGUIMIENTO TUTELAR,Seguimiento tutelar,NO,Sin clasificar,2019-11-22
18,Corrientes,PEX-207096/19,PEX-207096/19,1,Corrientes capital,1PI102,JUZG. DE INST. NRO. 2,2019-07-27,2019-07-26,CP.181.0.00.00.00,Usurpación,NO,Sin clasificar,2019-11-22
18,Corrientes,PEX-207097/19,PEX-207097/19,1,Corrientes capital,1PR102,JUZG. EN LO CORRECCIONAL NRO. 2,2019-07-27,2019-07-26,CP.181.0.00.00.00,Usurpación,NO,Sin clasificar,2019-11-22
18,Corrientes,PEX-207098/19,PEX-207098/19,1,Corrientes capital,1PR101,JUZG. EN LO CORRECCIONAL NRO. 1,2019-07-27,2019-07-26,CP.181.0.00.00.00,Usurpación,NO,Sin clasificar,2019-11-22
18,Corrientes,PEX-207099/19,PEX-207099/19,1,Corrientes capital,1PI102,JUZG. DE INST. NRO. 2,2019-07-27,2019-07-27,MUERTE DUDOSA,Muerte dudosa,NO,Sin clasificar,2019-11-22
18,Corrientes,PEX-207100/19,PEX-207100/19,1,Corrientes capital,1MC103,JUZG. DE MEN. NRO. 3 - CORREC.,2019-07-29,2016-02-11,SEGUIMIENTO TUTELAR,Seguimiento tutelar,NO,Sin clasificar,2019-11-22
18,Corrientes,PEX-207101/19,PEX-207101/19,1,Corrientes capital,1PI102,JUZG. DE INST. NRO. 2,2019-07-29,2019-07-19,CP.164.0.00.00.00,Robo simple,NO,Robo,2019-11-22
18,Corrientes,PEX-207102/19,PEX-207102/19,1,Corrientes capital,1PI102,JUZG. DE INST. NRO. 2,2019-07-29,2019-07-24,CP.079.0.00.00.00,Homicidio simple,SI,Homicidio doloso,2019-11-22
18,Corrientes,PEX-207104/19,PEX-207104/19,1,Corrientes capital,1PI102,JUZG. DE INST. NRO. 2,2019-07-29,2019-07-24,CP.164.0.00.00.00,Robo simple,SI,Robo,2019-11-22
18,Corrientes,PEX-207105/19,PEX-207105/19,1,Corrientes capital,1PI102,JUZG. DE INST. NRO. 2,2019-07-29,2019-07-18,CP.164.0.00.00.00,Robo simple,NO,Robo,2019-11-22
18,Corrientes,PEX-207106/19,PEX-207106/19,1,Corrientes capital,1PI104,JUZG. DE INST. NRO. 4,2019-07-29,2019-05-31,CP.163.0.00.01.00,"Hurto de productos separados del suelo o de máquinas, instrumentos de trabajo, etc.",NO,Hurto,2019-11-22
18,Corrientes,PEX-207107/19,PEX-207107/19,1,Corrientes capital,1PI104,JUZG. DE INST. NRO. 4,2019-07-29,2019-05-31,CP.163.0.00.01.00,"Hurto de productos separados del suelo o de máquinas, instrumentos de trabajo, etc.",NO,Hurto,2019-11-22
18,Corrientes,PEX-207112/19,PEX-207112/19,1,Corrientes capital,1PI102,JUZG. DE INST. NRO. 2,2019-07-29,2019-07-15,CP.119.0.01.00.00,Abuso sexual,NO,Abuso sexual,2019-11-22
18,Corrientes,PEX-207116/19,PEX-207116/19,1,Corrientes capital,1PI102,JUZG. DE INST. NRO. 2,2019-07-29,2019-07-20,CP.164.0.00.00.00,Robo simple,SI,Robo,2019-11-22
18,Corrientes,PEX-207118/19,PEX-207118/19,1,Corrientes capital,1PR101,JUZG. EN LO CORRECCIONAL NRO. 1,2019-07-24,2019-07-18,CP.162.0.00.00.00,Hurto simple,NO,Hurto,2019-11-22
18,Corrientes,PEX-207119/19,PEX-207119/19,1,Corrientes capital,1PI102,JUZG. DE INST. NRO. 2,2019-07-29,2019-07-24,CP.164.0.00.00.00,Robo simple,SI,Robo,2019-11-22
18,Corrientes,PEX-207121/19,PEX-207121/19,1,Corrientes capital,1PR101,JUZG. EN LO CORRECCIONAL NRO. 1,2019-07-29,2019-07-20,CP.162.0.00.00.00,Hurto simple,NO,Hurto,2019-11-22
18,Corrientes,PEX-207124/19,PEX-207124/19,1,Corrientes capital,1PI101,JUZG. DE INST. NRO. 1,2019-07-29,2019-07-11,CP.119.0.01.00.00,Abuso sexual,NO,Abuso sexual,2019-11-22
18,Corrientes,PEX-207127/19,PEX-207127/19,1,Corrientes capital,1PI101,JUZG. DE INST. NRO. 1,2019-07-29,2019-07-15,CP.119.0.01.00.00,Abuso sexual,NO,Abuso sexual,2019-11-22
18,Corrientes,PEX-207131/19,PEX-207131/19,1,Corrientes capital,1FM102,FISC. CORREC. Y MEN. NRO. 2,2019-07-29,2019-07-24,DENUNCIA,Denuncia,NO,Sin informar,2019-11-22
18,Corrientes,PEX-207132/19,PEX-207132/19,1,Corrientes capital,1MC102,JUZG. DE MEN. NRO. 2 - CORREC.,2019-07-29,2019-07-16,CP.089.0.00.00.00,Lesiones leves,NO,Lesiones dolosas,2019-11-22
